Accelerometer 1 (m/s^2),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),line_id
0.15685508031221043,-1.5773088161037774,1.4314951531463387,4
0.03141799533361281,-0.0605856856046332,2.3221709093443144,1
0.8585712148479905,0.7620391592933845,0.2574414402038006,2
-1.277507265479612,-0.40039499057002104,-0.3961653512262468,3
-0.45629333919540604,-0.8188737816240101,0.28131735818361053,4
-1.258311082465481,-1.913947788930458,1.522626972224676,1
-0.3260821262991293,-0.2034977368146591,-1.4938494459938287,2
-1.8645844977427637,0.104138833783167,-0.3125890295690144,3
1.0460265874668888,0.04553590705424175,0.44363966895499807,4
0.29368129740310744,1.088169777493376,-2.9169952460360276,1
-0.8011083071376632,-0.902430974898288,0.3266317914239817,2
1.436459540486797,-1.7982272858255237,0.07489689198685207,3
0.7510458795480145,0.7038042178420394,-0.5218268368358697,4
-1.753773840618074,-0.9544538742092551,0.4417398228209196,1
-0.1348076242485247,1.5773162505441416,-0.7063284285981184,2
-0.02575333576975124,0.3946609958107853,1.5545081666216063,3
-1.0222855071932788,1.5491907714252868,1.7608522952696133,4
-1.9296791575716268,0.6411038457624745,0.46118032281029536,1
-2.0370212659179687,1.0317580837306783,0.22469072738433435,2
-1.6120850894657588,-1.134774493976247,-0.1380075216106171,3
-0.4519198174720532,-1.1401678766313987,-0.9825212985568011,4
0.938785880738754,-0.8621226010407613,-0.9285284423499457,1
-0.6868586361848812,-0.31458971458172236,0.29651134087911896,2
-1.3458014800065436,-2.298123139799069,-1.396096297376447,3
0.8414642938196958,-0.26198928716220365,0.7978197726168094,4
-0.6609696910210477,-1.4686343885575093,-0.26111171213197243,1
0.2971403329754653,0.16598872430650016,-1.8547931590465805,2
-1.6055238010554147,-1.6404268681516698,0.5803944869672255,3
-0.8120444250203663,0.26292492667305,1.0813343739051096,4
-1.7955994956480763,-1.150300071832267,-0.8501166416220478,1
0.41497168993722783,0.9486515033117581,1.3194538156345217,2
0.5257089341672806,1.3940779150441382,0.5247290412018519,3
-0.9464569987343908,-2.200506668840264,1.2430588474776043,4
-0.2980091476747568,0.9261469272959416,-0.24866201375255048,1
-1.2060570156685517,0.22494362389468447,0.0348596748949043,2
-0.583049612658696,-0.15149599654935728,1.0636415423824417,3
-0.8889589000728733,0.2091595205209278,1.4216529139737282,4
-0.6087885054131528,0.2527468963386699,-0.6000785368714764,1
-0.5854863366781428,-0.7251175324782893,0.306148755601931,2
-0.25680211131514324,-0.6399847746346434,0.5070865179369228,3
0.43857617278935773,0.7160895178864413,-0.28037703974556877,4
-0.19298880193613216,0.955051764357321,0.18555844872883775,1
-1.0259304762830828,-1.1868099880197234,-2.159082805060337,2
-0.6649831958900624,1.2795083437255022,-0.8535686631635477,3
0.5376581430644455,1.5841806942779366,-0.2898949029568171,4
1.0293777887464495,-0.3317248276285305,0.02395105130377513,1
0.7411960301198324,-0.1112548772592608,1.2559670029855643,2
0.33245923523459603,0.007188289568815278,-1.551731030325864,3
-0.6657975360488735,0.3790221764530057,-0.5771422372335002,4
1.0585730267488598,0.9218233181495501,1.6531898335203574,1
0.4682021716717017,1.0207102634102259,1.032020150900012,2
-0.32043343539877517,1.0459779262022713,0.9606852744818745,3
1.65540115067533,1.7584480444363246,0.5234673360133077,4
0.3039712525743684,0.2328405357992693,0.32692122249441785,1
0.7137590706894891,-2.0635148784695025,-0.2805863820893756,2
-0.5284472413591067,-2.1377453269077193,-0.021723315064402577,3
-0.07891624848649433,0.04156442423832917,0.6744474974461474,4
-0.4654895821571142,-1.5879058376111768,-0.6014793177327498,1
0.9099453372039209,-0.10160273308484542,-2.0549314461331694,2
-0.9127622517471891,-0.28897628156618266,-0.38036876150212806,3
-0.9388200807505097,0.0516487050973611,1.178811313176665,4
0.5456534159774697,-0.6039597415323732,-0.26346742150293734,1
0.6401614317152567,1.5705585001358318,1.6879466026063834,2
1.0183046561000826,-0.45919222489016104,0.462340064682084,3
-0.11288519966781438,-0.10883601652459017,0.47012115087845324,4
0.2534453972156408,-1.2131537179782608,-0.6268904294029991,1
-1.7870724308053605,2.0410021501600504,0.877538083190931,2
3.472504525923597,-0.1920613799030561,-0.6006048343582276,3
-1.073294618801133,-1.737089400935171,1.040443432640088,4
0.413287280769584,-0.45859218782258654,0.03417019951307413,1
1.3019321363302436,-1.2954771411844161,-0.9327764022075125,2
0.019539960704055902,-0.20979581392421745,0.804563758243665,3
0.7182372757131154,-1.4541188863671202,-0.5487627636241823,4
0.3694743504453704,-1.1578985635631394,-1.6281434330533784,1
0.6912986008531603,-0.050467091381738056,1.0014773099262935,2
1.6568240137540267,1.1390641369967531,-0.5585324604879427,3
-1.5005132398591363,-0.0427437418144262,0.23602680785720906,4
0.8319898673972664,0.7004570609920653,0.048932968476778985,1
1.3082890154995501,-0.007765333431785247,0.012199673727202813,2
-1.0384751276892437,-0.2357266537689932,0.6531232450269043,3
-0.3850778954139654,1.1937880764078541,-0.934364215352931,4
0.3009536453892151,0.22982318719375464,0.3105415929421961,1
0.740702785096539,1.3225034397562263,-1.5265522855689764,2
0.23855974260157722,0.5676006877462088,2.1179951627866154,3
0.2171417586683803,0.9530630323124276,-0.502962992345487,4
0.5720201461094525,-0.5502612097009996,1.8316118944879287,1
-0.4881168384684029,-1.258150073419973,-0.5145317402671602,2
-1.1125554899378103,-0.5955726392545133,1.3362155793932566,3
0.5135301362164679,-1.632939640152576,0.32326366074714163,4
1.2467115176741335,0.1371287858651667,0.4024567711294695,1
-0.18979381246956595,0.23474564643027698,-0.04065939831306096,2
0.7561235551167622,0.46304913991418145,-0.9299010558933088,3
0.02051887416888359,0.919972876435439,0.17294826092364105,4
-0.25951312210660343,-1.703677020756862,-0.7301994299848875,1
-1.0068388358438045,-1.3258507746296013,-0.20533690980936997,2
-0.48147682566250527,-0.6460640040079609,0.7518485418926664,3
0.7428688768395427,-0.5764221762562312,-0.5463324568024186,4
1.9365813853207594,-0.10123845742675339,-0.9332536070436395,1
-0.478659722919918,-1.2126893684669928,0.27040440245663494,2
3.0521564225073003,-0.009668041560482466,2.1984943996661808,3
-0.22251169817388974,-1.2595443632541898,-0.10064884722696864,4
-0.10829875883192774,0.34571157340747455,-1.2961148702072292,1
-0.9223151973865076,-0.25150918902729236,0.7989490911527597,2
0.39382042753413754,-0.35863252656495825,-0.8865784594535943,3
0.46792569153828495,0.5778094926759431,-1.0888954804998578,4
-0.20135631168833729,0.5560926016614726,0.32485373440376597,1
0.9874122774069409,-1.367986504354884,-0.7026973132378861,2
0.08805227397298857,-0.6223366394781388,0.5829338657955009,3
1.7966591955472915,-1.3376541756713594,0.13353583691120294,4
-0.30941687032339016,-0.27228494804142395,0.34141897778223285,1
0.2146750795329125,0.4521854678955312,-1.0646065990788292,2
-0.72261290422752,0.6215707453289134,-1.070804915857966,3
-1.1130474159377475,-0.9095727615733649,-0.06845820204308734,4
-0.846133913146134,-0.7429058012664024,-0.6207487861993215,1
-1.273501008499953,-0.3743521958420841,0.192862839459815,2
-0.05583675158918496,0.8595645733971328,0.3069619734655604,3
-0.914068666209131,-0.8678288597264847,1.0720552308120732,4
0.7016451688538693,0.5761367168815329,0.34958662960708303,1
-0.9373021781630015,0.5481156924829368,-1.2221267983629447,2
0.11299267131947593,0.30171743964695336,-1.59287628770731,3
-0.30449267176409095,-0.7087896350180403,-1.9081344039665655,4
0.5537896936552651,2.259024091540547,0.3547205573432449,1
-0.2954079340799784,-0.182435702802228,-0.44558887888338977,2
0.3757465944403089,-1.5952814916423412,-1.2110655722698125,3
1.1430450841770767,-0.14409984155829159,-0.7309546999928005,4
0.22144025960395944,-1.2488646187540569,1.6056579385357215,1
-0.683598576277596,0.4104574608646771,0.5891381889798387,2
-0.6913128035109496,0.17544444883192759,-0.6923004309680545,3
-0.4811378515128692,-0.734502724211002,-0.30523169046717247,4
0.30266328570612255,-0.457393987499166,-0.04519309869556729,1
0.5365268141949371,-1.0659271570420787,0.13137648965260476,2
-0.8376846015511419,0.22021155130699127,-0.4811685096163879,3
-0.35850344666377487,0.4209982938605159,-0.28701434730745373,4
0.8482097100860162,-0.858931696453545,0.2360466300542956,1
0.05540121015034074,-1.3940240433271969,-0.11060965749236094,2
-1.1135631929305148,-0.02897187714506326,-0.14601216048754498,3
-1.4404393546572907,1.7291688527497153,0.27914092269511703,4
-1.1650126224206574,-0.8953796344460769,-1.4586263595760243,1
-0.07191988797267806,-0.18741918120975987,-0.764570766493515,2
-0.792126076914336,-2.1354934854152514,-0.06451644914631095,3
-0.8594584771057777,0.3016865637608552,1.5095822741428098,4
-0.4049024257690602,-0.9526049630296295,-2.897583392452968,1
0.8760449150181739,-0.18760313393507475,-0.22377281659782006,2
0.5470199938245625,2.393590530185311,-0.09937334943777135,3
-1.2467482263348375,0.7537767363576808,-1.1749169240597177,4
-1.1428128897168222,-0.641745365701033,0.5642999878206706,1
0.19676432418218917,-1.319799890029365,0.9098425234968394,2
1.0890087690942842,-1.117174864378535,-0.3372784266799392,3
-0.4838558587191385,0.41793048225212637,-2.2763160782610603,4
-0.4510056638758117,-1.2520093068290916,-2.0497941884020534,1
1.7385520983463367,1.0549435588027287,0.13505294940516213,2
0.7056938676385475,-0.490220453403152,-0.5825101007898268,3
-0.5893980942086218,-0.8568834006893938,0.6636379497703762,4
0.49032704713736847,0.5632031677253857,-0.5385095996564551,1
-1.169935280051668,-0.39326221811900636,-1.3907783407910357,2
1.254675297699389,-0.09191956883521342,0.6498056254846531,3
0.3633398456182282,-0.17504068912075935,0.5949825284636934,4
-0.0590968658847128,-1.568207203301068,-1.5562752499263504,1
-0.7361500046758418,-0.9964953364696476,0.04319824964005968,2
0.09034557491067959,0.9602517631073241,1.2306957905152935,3
-0.9274322930167089,0.9141880111721835,-2.0926882225237797,4
0.1620829953303214,-0.10294642578455751,-1.3314402822480813,1
-1.0344117205909307,-1.2324360406562884,-0.365840720144078,2
0.33040129584190686,1.513818775922691,0.10436836385684507,3
-0.8018317117786571,-0.403613800918213,0.2771699219612492,4
0.3494476888346112,0.7875301062317711,-0.7464571781741461,1
-0.1328836373798637,1.1954834607362634,-1.0759091074422844,2
0.7386302784813991,-0.5129964859554864,-0.2663004576484944,3
-1.0912314296609198,0.42454031363652733,-0.11460004907581581,4
0.08862374449572105,0.6427107477964479,1.3245036514651543,1
-0.29637823974707583,-0.04625042149407252,1.4353596558755506,2
1.3167384395716137,0.5885369834620444,1.1979300297682565,3
-1.1082574675962291,0.6030486456394172,0.7129975747801781,4
-0.6367065394588518,-0.022136032310087626,-0.04059495450772779,1
-0.6900625829046372,0.49069591460278517,-0.15190562201187813,2
-0.44076677019883737,0.6965741663928965,-1.4957029458005617,3
0.6410965699396196,1.9585961922091384,-0.011632451944731009,4
2.282950146038106,0.580686301993226,-0.741560436307805,1
-1.7416256167235296,0.3126086659352786,-0.4491314815891273,2
-0.13471988896869921,0.5886756691566157,1.6170807900232684,3
0.12621319986206225,0.0043114246249757755,-0.6180352214438016,4
-1.8214763496710464,-0.6274227419238942,-0.5287166080396021,1
0.6198319548943209,0.9662022985525033,-0.2820433761861374,2
0.8786595653351538,-1.2471997109535438,1.298754947170581,3
0.556647483983386,0.05142824761532082,0.26385633343241494,4
0.49142881079878836,0.578027327931331,-0.4853313446021745,1
0.9341764988929583,1.2808710708811635,-0.004724446718494268,2
-0.272172388190926,-0.22165733370238597,0.06567639919215164,3
0.9263389220450072,0.08589479174418897,-0.5990276570765124,4
-0.8421087699848009,-0.44821535166784043,1.1360292812992598,1
-0.16147030174548452,0.776204954581387,1.3609066033891506,2
-0.27356433122350615,-0.4123835595561261,-0.7440192716727563,3
-0.7167060722819213,0.23611618451497965,0.689442768068222,4
-0.9504907605116112,0.7434132057099575,-0.1034828426414428,1
1.4076447463688688,0.4349767217245519,-1.0462699792953902,2
-0.255881061148249,1.904761701907567,-0.8120038698068434,3
0.11736452696369125,0.6779487428908106,0.2942780388469694,4
0.4865169270081439,-0.055373654387969824,1.4417876735337574,1
-0.20927195578916427,0.6505661691960998,1.2815097735076046,2
-0.14996366961299296,1.2737711821448494,1.0037001582579659,3
2.777019139398654,0.6118229489217705,-0.4603394649237472,4
1.402534895103413,0.8577297631986941,1.738082545261066,1
0.10784369258681398,0.20626986368946898,0.12403089393676438,2
-0.06007976951299076,-0.2553839958133562,2.214408332704319,3
-2.292039354553354,1.5042357899907703,-0.34506374652763144,4
0.7285517281632442,-1.7693474390099608,-1.214542686047809,1
-0.9222949556155221,0.38408816976720217,-0.01933349009182185,2
0.025161316696328477,-1.5417711818197748,1.1838840082714943,3
0.36133030841380503,-1.6508071982912509,1.7157577706464748,4
1.0598715127452536,0.8626848164861008,2.2790728286668163,1
0.21194091611464508,-0.6399349369690168,-0.5565761889509092,2
1.035324956469468,1.1734770004303956,0.8589457727205914,3
-2.120076036317892,0.7482108572270894,0.4622808480649885,4
-0.6795865954530518,-0.6382141558691032,-0.12234546575873366,1
0.42421532098094544,-0.10455892720073624,-1.271959245185223,2
-0.12999475105494257,-0.4256379250550455,-0.9496758514773168,3
-0.21350459401621297,1.068503302552842,0.8776998816547549,4
-0.908051807370511,0.7268704756004448,-1.1104074958397976,1
0.37870114785953896,-0.40717336390176656,-0.2560375711790178,2
1.1407807586854934,0.16884163538431904,0.4131301867503346,3
-1.6178363414749068,0.25070616367736387,0.7853775249731704,4
0.5842000085794926,0.03721333735286997,0.8321440434107353,1
0.4855231459021567,-0.35014139992573673,-0.5636078158725966,2
1.793658928147549,0.038527220933630243,-0.30664103674672705,3
1.4628531813515624,-1.3350470446740994,0.4106837633283133,4
-1.6530136302776965,0.8532299868287585,0.35299717146027076,1
-0.829158737332802,0.3970499875453385,0.24817564871903328,2
1.269926473607397,-0.6528369713755896,-0.19395371329385108,3
-0.20015515842101889,-0.7498538058884504,-1.0894254562153405,4
-2.0266225531851974,0.8752074895383182,1.6623103588064985,1
-0.07229784178218282,-2.1975014410191296,-0.27601392403224856,2
0.2632349586454989,1.2103621672713483,-0.3378917224573742,3
1.9419728523169806,0.5984270592311599,-0.5622734193446414,4
-0.31247711132063716,0.017600414644520723,0.08271162750262119,1
0.03955115451674885,1.118532797372877,-0.4622199498422337,2
0.8063749373541905,-0.702428847057128,0.18635600628456933,3
1.1913011080232538,-0.8231175884557408,-0.14789965793648843,4
-0.24045808428823628,-0.7032778199309148,1.117816296364124,1
-0.5986465028789356,-1.4057114721407566,-1.2824178703551772,2
0.8239278659947876,-0.5122730288019709,0.9343197728241303,3
0.6842159497834073,-1.17446391699368,0.858926734548321,4
2.879455499052576,2.05167908189351,0.241551048680328,1
-1.405123400082037,-0.7516262646485857,-0.013998599256929267,2
-1.9367522029862088,1.348265726659034,-0.09509822023899413,3
-0.5772884788833421,-0.6981208412373737,-1.5368052149834575,4
1.8610464739330312,0.3624529318326662,1.3218267362295035,1
1.1849014460086271,-0.6206548899351445,-0.7339529803293942,2
1.3133609232118875,0.46561170635359206,-1.8227615260395587,3
-0.9224796084034013,-0.769925861082684,-0.9807263919161738,4
-0.21159339987828163,0.28583309112767663,-0.510095547054925,1
-0.09335482167418474,0.7155776512833286,0.4152199112972532,2
-1.3679315102323253,-1.2320793367986835,-1.436475491685911,3
2.099052904658119,-0.39848318735046595,-0.8434259426081978,4
-0.44835329954870645,-0.13427770227988245,-1.1234898517669551,1
0.6346283115337495,1.7394220759318093,-1.8739518047419488,2
-3.1343934484992215,0.5367461799854771,-0.42684145176131133,3
0.6295851376777629,0.1567424162308162,1.2852669519503572,4
0.08136350260444553,0.5560157312498575,-2.004663579461933,1
-0.33317841943131277,-0.3450291199048949,0.8515684289374043,2
1.2685768440789358,0.05790295811658379,1.3520470514242957,3
-0.95222665274996,0.08171460241424228,1.8503413275409542,4
0.6046614971612907,-0.5409483397945174,-0.5274847209501418,1
0.5398299397804155,0.3104768287943738,-0.5594471859863756,2
-0.44588410124128774,-0.07533342655071898,0.10002605148446629,3
-0.9052566550981731,-0.402355482729723,0.15373265817164156,4
-0.3005761933042881,1.572083260148181,1.3285900162116497,1
0.32630780317037744,-0.859665324471785,0.11032991899823684,2
-0.25668628832048024,0.5432912108337444,-0.6007880201108879,3
-0.6160321362012642,0.55294236144943,-0.17897863482976498,4
0.2323386052996813,-0.11691664580646602,-0.01505607494125353,1
0.46772285105047673,2.1453228607932187,-0.6844011740371105,2
-0.5148864911142562,2.2226492124703587,1.0676921835417597,3
0.04267277119474321,-0.13504004162735175,0.655900254279759,4
-0.07752689365427481,0.9745906140838492,-1.1766401283489598,1
-1.1045777436121507,1.859546402591323,0.7116529903398074,2
-0.19213825990279576,-1.1720609729485147,0.4586386938855486,3
1.53184079201111,2.7040560953487147,0.4425251904410348,4
0.47816712191764943,-1.2318619572944016,-0.6970525058847853,1
-0.14998533595696278,1.2782634802933004,0.11310210992572316,2
-1.0320306254659144,1.0734799230285719,1.3152435357816687,3
-0.9291365246570112,0.2254811100978584,-0.02586623318977612,4
1.3771228644624092,0.538598827271417,1.0266805208142062,1
0.12095786542638387,0.9654916636070071,-0.07071014666328825,2
-0.9447011993962178,1.519815123255065,-0.5052712620744966,3
0.8704954757504747,-0.4536579383051452,-0.40653239924532586,4
0.4344356338035969,-0.20799231045558517,-0.40253967354669723,1
1.3249440877667544,-0.5527816393278675,-2.3318438380382513,2
-0.7045312215329748,-0.5799334473751773,-0.051022761913033364,3
0.37449619270540546,0.5160365401070569,1.0105534435373005,4
0.646015723453265,0.6315383804676445,-1.3580591493215965,1
-0.6994551780017694,0.0581470618650269,1.1312572138169381,2
0.5532525597625414,1.6413339315518913,-0.16295009027344728,3
1.049553904368977,1.6148026782865241,-0.4542923716365324,4
0.1092052203907583,-0.7555575872688733,-0.3570659866865797,1
0.09285823181367713,-1.1983951202799552,-0.48377011486328103,2
-1.141867163105711,0.3282224066228597,-0.806073777838844,3
-0.965277315141724,1.0089208672184484,-0.6272441934504426,4
-2.1991938748195765,0.17726027549684628,0.2937369811245401,1
-1.0654811784235505,-1.753952642306926,0.12461282703296918,2
-1.2184469482536104,-0.8414572310056956,0.7456553850046365,3
-0.02271527542156686,-0.866599241972996,-1.585151443991502,4
-1.1201762764174896,0.11729256859401066,-0.4148582978587636,1
0.2471027684028722,0.5341643146035291,0.5877835869370635,2
1.959333473145618,-1.7299247908566118,1.079686693396996,3
-0.16446673274696272,-0.3384790033521617,-0.11702329000467503,4
-0.24859505139741433,-2.0640613642683796,-0.5111011009009182,1
0.20255243554544974,1.3643553119851164,-0.12828266373243644,2
0.026529445993106453,0.4722987291043143,-1.6811334655324306,3
-0.8461805637206135,-0.45959792060676397,-0.4413677180708785,4
0.043798368129411624,0.10997523353792776,0.8723027432900691,1
-1.465341541002541,-0.25004767572408176,-1.1176791131071209,2
0.37517607406504844,-1.8144562152038506,-1.356301041647957,3
-0.634023407264296,0.060180052630161296,0.4335033765879307,4
0.33280362809072717,0.6262475532201361,-0.09432232907127706,1
-0.2531600671702375,-0.21800363496215164,-0.9338129031691966,2
0.07797952380265055,0.7443199154078806,0.9780704639612467,3
0.5366861043288372,0.5704484087598954,0.47489882734032735,4
1.3906969772739037,1.4094995500374399,-0.5347761047921983,1
-0.20047497600741557,0.9095032807164144,0.9867254095180183,2
-0.3206141676308864,-0.38208806281149976,1.3117560887125026,3
0.1419822679295934,-0.38096056102834047,0.6778412359032224,4
0.7508028773078337,0.4756501419450437,-2.557081882229388,1
0.2417811369262745,-0.22914677327687868,1.5319954740239392,2
0.9235529402879399,0.3251731168640949,1.3169757512022218,3
1.1635100756005383,2.355461704442406,-0.315490207393132,4
0.09140227329512947,0.2705144771276112,-1.2230954956810038,1
-1.0163663712990036,-0.9939012138399935,-0.3380522439253516,2
0.8459685785234068,0.7615883767291511,0.5753314010907201,3
-0.2759710715391216,0.5786000502506163,-0.9068781340561174,4
1.3256602524345436,0.1932727459543314,1.8017697326955802,1
-1.2569955850269872,-2.2578997370469684,-0.5764195162368296,2
0.7098367129641233,-0.08278073234195395,1.5277537483671002,3
-0.4189637675814323,0.2329257850992027,-0.9591886487669509,4
-0.6622284556969222,-0.6391094731950675,-2.2518129279610117,1
-1.1271914759667276,-1.2773767878122204,-0.583043122499047,2
1.5648606326795256,0.18655810550060217,0.8629702523425667,3
1.3084432046387315,-1.5323327854177453,-1.4318681389504113,4
0.9055431241906454,-1.3197461992004769,0.9640496541187478,1
0.6819757151925381,0.7736872999829081,-2.0337122649414234,2
0.812809405626186,-0.540855072918833,-0.08301618320906554,3
0.8411876165071024,-1.2670729485019676,-0.9153018597980573,4
-0.5595007416921804,1.0248947274351272,-0.8476085726149126,1
-0.06423196000423965,1.5903650458162093,0.12704983451628674,2
0.267302727206355,1.5404801888422686,1.3635486701048136,3
1.6799317866220418,-0.060557062881524557,0.39168004059779693,4
-2.3086881212939327,-1.1690409617962638,0.02919240828297493,1
0.3949005359729163,0.9928072509788038,2.253133760728906,2
0.34461115949460475,-0.06585544522607954,0.014513285675505649,3
-0.2177238558789074,-0.40009387498295906,-0.5454685098090185,4
-0.20164759745122862,-0.9369238861121125,-0.6331542833624807,1
-0.4171323013377328,1.4629921859131727,-0.4296474960871703,2
-0.016949126639645852,0.18960512088184595,-0.5512410412736718,3
0.28791927977302273,1.2635395022395306,1.7038705002929357,4
0.33966938829964766,-0.7954713896868556,-0.8909033951023727,1
-0.6135806686863704,0.9021929201309645,0.8089470158001907,2
-0.3412769325790197,1.8312795251395133,-2.4116515125253524,3
1.3144078214798565,0.8215837872321128,-0.7402684236639199,4
-1.4945657460855164,1.1884581962012093,0.038280860205160416,1
0.9349332639649294,-0.6689973356755344,-2.2490413614139704,2
1.7035537543413939,-0.5367660737810258,-0.1257843531244731,3
-0.6402160653713721,0.3613061754094468,0.6409057730930585,4
1.100299538930391,-1.209544685879993,-1.5728702260179321,1
0.5909682021889862,0.6095091143191884,-0.8502018351541349,2
-0.5670158759182656,0.1709262609160476,0.05352099230076203,3
0.47334014434722477,0.9899486177934729,1.4762900561471994,4
-0.2812869837442798,-0.436829185148707,1.8006267654576267,1
-0.2593391787109917,-0.773071833709375,-0.22752741002656154,2
1.0532276263704166,-0.1528099261270366,0.4841396317841292,3
0.04814377362625064,-0.6619579625475245,-0.5271845391968689,4
0.29869573526318344,-1.2723873220532,0.02786093125127974,1
0.28985450665243967,1.59789856797396,1.2175956526370542,2
-0.29242473631426646,0.2734437838808925,-1.101157972088987,3
0.355943481394628,-0.7540453818992617,-1.7204516172297988,4
0.002681845573688308,-0.20421120567080242,0.8728852046591918,1
-0.43694666813977506,-1.4640308731760587,-0.6956387706700049,2
-0.5042998566768255,1.210402073587468,0.38541180368334,3
0.5955882289386434,0.061646102077875325,1.0799222177884684,4
-0.7083319999036005,-0.42726842979915935,0.017050712152036386,1
0.004836213515950596,1.6050644319604874,0.5871192989055073,2
-0.06573725142847543,0.06709942508577788,1.037774083827022,3
-1.142188525557897,1.8354138436069294,-2.1229537606561952,4
-0.17756544276725125,-0.3670378580040265,-1.5354987584266966,1
0.3173417251848916,-0.7441563574021801,-0.19792976993465425,2
0.9352170415246795,0.5447971610811957,1.2072993461876023,3
-0.10215490885570813,0.08133536695830507,0.0007901099799953153,4
